Country name,Regional indicator,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,index,key,value,min,max,norm_val,mid
Spain,Western Europe,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,125,"""Generosity""",-0.081,-0.236,0.509,0.208053691,0.1365
Spain,Western Europe,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,125,"""Perceptions of corruption""",0.745,0.242,0.918,0.74408284,0.58
Sri Lanka,South Asia,4.325,9.47,0.827,67.299,0.841,0.079,0.863,126,"""Ladder score""",4.325,2.523,7.842,0.338785486,5.1825
Sri Lanka,South Asia,4.325,9.47,0.827,67.299,0.841,0.079,0.863,126,"""Logged GDP per capita""",9.47,7.364,10.933,0.590081255,9.1485
Sri Lanka,South Asia,4.325,9.47,0.827,67.299,0.841,0.079,0.863,126,"""Social support""",0.827,0.54,0.983,0.64785553,0.7615
Sri Lanka,South Asia,4.325,9.47,0.827,67.299,0.841,0.079,0.863,126,"""Healthy life expectancy""",67.299,48.7,75.1,0.704507576,61.9
Sri Lanka,South Asia,4.325,9.47,0.827,67.299,0.841,0.079,0.863,126,"""Freedom to make life choices""",0.841,0.561,0.96,0.701754386,0.7605
Sri Lanka,South Asia,4.325,9.47,0.827,67.299,0.841,0.079,0.863,126,"""Generosity""",0.079,-0.236,0.509,0.422818792,0.1365
Sri Lanka,South Asia,4.325,9.47,0.827,67.299,0.841,0.079,0.863,126,"""Perceptions of corruption""",0.863,0.242,0.918,0.918639053,0.58
Swaziland,Sub-Saharan Africa,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,127,"""Ladder score""",4.308,2.523,7.842,0.335589397,5.1825
Swaziland,Sub-Saharan Africa,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,127,"""Logged GDP per capita""",9.065,7.364,10.933,0.476604091,9.1485
Swaziland,Sub-Saharan Africa,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,127,"""Social support""",0.77,0.54,0.983,0.519187359,0.7615
Swaziland,Sub-Saharan Africa,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,127,"""Healthy life expectancy""",50.833,48.7,75.1,0.080795455,61.9
Swaziland,Sub-Saharan Africa,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,127,"""Freedom to make life choices""",0.647,0.561,0.96,0.215538847,0.7605
Swaziland,Sub-Saharan Africa,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,127,"""Generosity""",-0.185,-0.236,0.509,0.068456376,0.1365
Swaziland,Sub-Saharan Africa,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,127,"""Perceptions of corruption""",0.708,0.242,0.918,0.689349112,0.58
Sweden,Western Europe,7.363,10.867,0.934,72.7,0.945,0.086,0.237,128,"""Ladder score""",7.363,2.523,7.842,0.909945478,5.1825
Sweden,Western Europe,7.363,10.867,0.934,72.7,0.945,0.086,0.237,128,"""Logged GDP per capita""",10.867,7.364,10.933,0.981507425,9.1485
Sweden,Western Europe,7.363,10.867,0.934,72.7,0.945,0.086,0.237,128,"""Social support""",0.934,0.54,0.983,0.889390519,0.7615
Sweden,Western Europe,7.363,10.867,0.934,72.7,0.945,0.086,0.237,128,"""Healthy life expectancy""",72.7,48.7,75.1,0.909090909,61.9
Sweden,Western Europe,7.363,10.867,0.934,72.7,0.945,0.086,0.237,128,"""Freedom to make life choices""",0.945,0.561,0.96,0.962406015,0.7605
Sweden,Western Europe,7.363,10.867,0.934,72.7,0.945,0.086,0.237,128,"""Generosity""",0.086,-0.236,0.509,0.432214765,0.1365
Sweden,Western Europe,7.363,10.867,0.934,72.7,0.945,0.086,0.237,128,"""Perceptions of corruption""",0.237,0.242,0.918,-0.00739645,0.58
Switzerland,Western Europe,7.571,11.117,0.942,74.4,0.919,0.025,0.292,129,"""Ladder score""",7.571,2.523,7.842,0.949050573,5.1825
Switzerland,Western Europe,7.571,11.117,0.942,74.4,0.919,0.025,0.292,129,"""Logged GDP per capita""",11.117,7.364,10.933,1.051555057,9.1485
Switzerland,Western Europe,7.571,11.117,0.942,74.4,0.919,0.025,0.292,129,"""Social support""",0.942,0.54,0.983,0.90744921,0.7615
Switzerland,Western Europe,7.571,11.117,0.942,74.4,0.919,0.025,0.292,129,"""Healthy life expectancy""",74.4,48.7,75.1,0.973484848,61.9
Switzerland,Western Europe,7.571,11.117,0.942,74.4,0.919,0.025,0.292,129,"""Freedom to make life choices""",0.919,0.561,0.96,0.897243108,0.7605
Switzerland,Western Europe,7.571,11.117,0.942,74.4,0.919,0.025,0.292,129,"""Generosity""",0.025,-0.236,0.509,0.35033557,0.1365
Switzerland,Western Europe,7.571,11.117,0.942,74.4,0.919,0.025,0.292,129,"""Perceptions of corruption""",0.292,0.242,0.918,0.073964497,0.58
Taiwan,East Asia,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,130,"""Ladder score""",6.584,2.523,7.842,0.763489378,5.1825
Taiwan,East Asia,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,130,"""Logged GDP per capita""",10.871,7.364,10.933,0.982628187,9.1485
Taiwan,East Asia,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,130,"""Social support""",0.898,0.54,0.983,0.808126411,0.7615
Taiwan,East Asia,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,130,"""Healthy life expectancy""",69.6,48.7,75.1,0.791666667,61.9
Taiwan,East Asia,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,130,"""Freedom to make life choices""",0.784,0.561,0.96,0.558897243,0.7605
Taiwan,East Asia,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,130,"""Generosity""",-0.07,-0.236,0.509,0.222818792,0.1365
Taiwan,East Asia,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,130,"""Perceptions of corruption""",0.721,0.242,0.918,0.708579882,0.58
Tajikistan,Commonwealth of Independent States,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,131,"""Ladder score""",5.466,2.523,7.842,0.553299492,5.1825
Tajikistan,Commonwealth of Independent States,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,131,"""Logged GDP per capita""",8.091,7.364,10.933,0.203698515,9.1485
Tajikistan,Commonwealth of Independent States,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,131,"""Social support""",0.86,0.54,0.983,0.72234763,0.7615
Tajikistan,Commonwealth of Independent States,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,131,"""Healthy life expectancy""",64.281,48.7,75.1,0.590189394,61.9
Tajikistan,Commonwealth of Independent States,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,131,"""Freedom to make life choices""",0.832,0.561,0.96,0.679197995,0.7605
Tajikistan,Commonwealth of Independent States,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,131,"""Generosity""",-0.056,-0.236,0.509,0.241610738,0.1365
Tajikistan,Commonwealth of Independent States,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,131,"""Perceptions of corruption""",0.553,0.242,0.918,0.460059172,0.58
United Republic of Tanzania,Sub-Saharan Africa,3.623,7.876,0.702,57.999,0.833,0.183,0.577,132,"""Ladder score""",3.623,2.523,7.842,0.206805791,5.1825
United Republic of Tanzania,Sub-Saharan Africa,3.623,7.876,0.702,57.999,0.833,0.183,0.577,132,"""Logged GDP per capita""",7.876,7.364,10.933,0.143457551,9.1485
United Republic of Tanzania,Sub-Saharan Africa,3.623,7.876,0.702,57.999,0.833,0.183,0.577,132,"""Social support""",0.702,0.54,0.983,0.365688488,0.7615
United Republic of Tanzania,Sub-Saharan Africa,3.623,7.876,0.702,57.999,0.833,0.183,0.577,132,"""Healthy life expectancy""",57.999,48.7,75.1,0.352234848,61.9
United Republic of Tanzania,Sub-Saharan Africa,3.623,7.876,0.702,57.999,0.833,0.183,0.577,132,"""Freedom to make life choices""",0.833,0.561,0.96,0.681704261,0.7605
United Republic of Tanzania,Sub-Saharan Africa,3.623,7.876,0.702,57.999,0.833,0.183,0.577,132,"""Generosity""",0.183,-0.236,0.509,0.562416107,0.1365
United Republic of Tanzania,Sub-Saharan Africa,3.623,7.876,0.702,57.999,0.833,0.183,0.577,132,"""Perceptions of corruption""",0.577,0.242,0.918,0.49556213,0.58
Thailand,Southeast Asia,5.985,9.805,0.888,67.401,0.884,0.287,0.895,133,"""Ladder score""",5.985,2.523,7.842,0.650874224,5.1825
Thailand,Southeast Asia,5.985,9.805,0.888,67.401,0.884,0.287,0.895,133,"""Logged GDP per capita""",9.805,7.364,10.933,0.683945083,9.1485
Thailand,Southeast Asia,5.985,9.805,0.888,67.401,0.884,0.287,0.895,133,"""Social support""",0.888,0.54,0.983,0.785553047,0.7615
Thailand,Southeast Asia,5.985,9.805,0.888,67.401,0.884,0.287,0.895,133,"""Healthy life expectancy""",67.401,48.7,75.1,0.708371212,61.9
Thailand,Southeast Asia,5.985,9.805,0.888,67.401,0.884,0.287,0.895,133,"""Freedom to make life choices""",0.884,0.561,0.96,0.80952381,0.7605
Thailand,Southeast Asia,5.985,9.805,0.888,67.401,0.884,0.287,0.895,133,"""Generosity""",0.287,-0.236,0.509,0.702013423,0.1365
Thailand,Southeast Asia,5.985,9.805,0.888,67.401,0.884,0.287,0.895,133,"""Perceptions of corruption""",0.895,0.242,0.918,0.965976331,0.58
Togo,Sub-Saharan Africa,4.107,7.362,0.569,54.914,0.619,0.032,0.772,134,"""Ladder score""",4.107,2.523,7.842,0.297800338,5.1825
Togo,Sub-Saharan Africa,4.107,7.362,0.569,54.914,0.619,0.032,0.772,134,"""Logged GDP per capita""",7.362,7.364,10.933,-0.000560381,9.1485
Togo,Sub-Saharan Africa,4.107,7.362,0.569,54.914,0.619,0.032,0.772,134,"""Social support""",0.569,0.54,0.983,0.065462754,0.7615
Togo,Sub-Saharan Africa,4.107,7.362,0.569,54.914,0.619,0.032,0.772,134,"""Healthy life expectancy""",54.914,48.7,75.1,0.235378788,61.9
Togo,Sub-Saharan Africa,4.107,7.362,0.569,54.914,0.619,0.032,0.772,134,"""Freedom to make life choices""",0.619,0.561,0.96,0.145363409,0.7605
Togo,Sub-Saharan Africa,4.107,7.362,0.569,54.914,0.619,0.032,0.772,134,"""Generosity""",0.032,-0.236,0.509,0.359731544,0.1365
Togo,Sub-Saharan Africa,4.107,7.362,0.569,54.914,0.619,0.032,0.772,134,"""Perceptions of corruption""",0.772,0.242,0.918,0.784023669,0.58
Tunisia,Middle East and North Africa,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,135,"""Ladder score""",4.596,2.523,7.842,0.389734913,5.1825
Tunisia,Middle East and North Africa,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,135,"""Logged GDP per capita""",9.266,7.364,10.933,0.532922387,9.1485
Tunisia,Middle East and North Africa,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,135,"""Social support""",0.691,0.54,0.983,0.340857788,0.7615
Tunisia,Middle East and North Africa,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,135,"""Healthy life expectancy""",67.201,48.7,75.1,0.700795455,61.9
Tunisia,Middle East and North Africa,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,135,"""Freedom to make life choices""",0.656,0.561,0.96,0.238095238,0.7605
Tunisia,Middle East and North Africa,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,135,"""Generosity""",-0.201,-0.236,0.509,0.046979866,0.1365
Tunisia,Middle East and North Africa,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,135,"""Perceptions of corruption""",0.87,0.242,0.918,0.928994083,0.58
Turkey,Middle East and North Africa,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,136,"""Ladder score""",4.948,2.523,7.842,0.455912766,5.1825
Turkey,Middle East and North Africa,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,136,"""Logged GDP per capita""",10.24,7.364,10.933,0.805827963,9.1485
Turkey,Middle East and North Africa,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,136,"""Social support""",0.822,0.54,0.983,0.636568849,0.7615
Turkey,Middle East and North Africa,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,136,"""Healthy life expectancy""",67.199,48.7,75.1,0.700719697,61.9
Turkey,Middle East and North Africa,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,136,"""Freedom to make life choices""",0.576,0.561,0.96,0.037593985,0.7605
Turkey,Middle East and North Africa,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,136,"""Generosity""",-0.139,-0.236,0.509,0.130201342,0.1365
Turkey,Middle East and North Africa,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,136,"""Perceptions of corruption""",0.776,0.242,0.918,0.789940828,0.58
Turkmenistan,Commonwealth of Independent States,5.066,9.629,0.983,62.409,0.877,0.273,0.888,137,"""Ladder score""",5.066,2.523,7.842,0.478097387,5.1825
Turkmenistan,Commonwealth of Independent States,5.066,9.629,0.983,62.409,0.877,0.273,0.888,137,"""Logged GDP per capita""",9.629,7.364,10.933,0.634631549,9.1485
Turkmenistan,Commonwealth of Independent States,5.066,9.629,0.983,62.409,0.877,0.273,0.888,137,"""Social support""",0.983,0.54,0.983,1,0.7615
Turkmenistan,Commonwealth of Independent States,5.066,9.629,0.983,62.409,0.877,0.273,0.888,137,"""Healthy life expectancy""",62.409,48.7,75.1,0.519280303,61.9
Turkmenistan,Commonwealth of Independent States,5.066,9.629,0.983,62.409,0.877,0.273,0.888,137,"""Freedom to make life choices""",0.877,0.561,0.96,0.79197995,0.7605
Turkmenistan,Commonwealth of Independent States,5.066,9.629,0.983,62.409,0.877,0.273,0.888,137,"""Generosity""",0.273,-0.236,0.509,0.683221477,0.1365
Turkmenistan,Commonwealth of Independent States,5.066,9.629,0.983,62.409,0.877,0.273,0.888,137,"""Perceptions of corruption""",0.888,0.242,0.918,0.955621302,0.58
Uganda,Sub-Saharan Africa,4.636,7.677,0.781,56.101,0.709,0.122,0.855,138,"""Ladder score""",4.636,2.523,7.842,0.397255123,5.1825
Uganda,Sub-Saharan Africa,4.636,7.677,0.781,56.101,0.709,0.122,0.855,138,"""Logged GDP per capita""",7.677,7.364,10.933,0.087699636,9.1485
Uganda,Sub-Saharan Africa,4.636,7.677,0.781,56.101,0.709,0.122,0.855,138,"""Social support""",0.781,0.54,0.983,0.544018059,0.7615
Uganda,Sub-Saharan Africa,4.636,7.677,0.781,56.101,0.709,0.122,0.855,138,"""Healthy life expectancy""",56.101,48.7,75.1,0.280340909,61.9
Uganda,Sub-Saharan Africa,4.636,7.677,0.781,56.101,0.709,0.122,0.855,138,"""Freedom to make life choices""",0.709,0.561,0.96,0.370927318,0.7605
Uganda,Sub-Saharan Africa,4.636,7.677,0.781,56.101,0.709,0.122,0.855,138,"""Generosity""",0.122,-0.236,0.509,0.480536913,0.1365
Uganda,Sub-Saharan Africa,4.636,7.677,0.781,56.101,0.709,0.122,0.855,138,"""Perceptions of corruption""",0.855,0.242,0.918,0.906804734,0.58
Ukraine,Commonwealth of Independent States,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,139,"""Ladder score""",4.875,2.523,7.842,0.442188381,5.1825
Ukraine,Commonwealth of Independent States,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,139,"""Logged GDP per capita""",9.436,7.364,10.933,0.580554777,9.1485
Ukraine,Commonwealth of Independent States,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,139,"""Social support""",0.888,0.54,0.983,0.785553047,0.7615
Ukraine,Commonwealth of Independent States,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,139,"""Healthy life expectancy""",64.902,48.7,75.1,0.613712121,61.9
Ukraine,Commonwealth of Independent States,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,139,"""Freedom to make life choices""",0.724,0.561,0.96,0.408521303,0.7605
Ukraine,Commonwealth of Independent States,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,139,"""Generosity""",-0.011,-0.236,0.509,0.302013423,0.1365
Ukraine,Commonwealth of Independent States,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,139,"""Perceptions of corruption""",0.924,0.242,0.918,1.00887574,0.58
United Arab Emirates,Middle East and North Africa,6.561,11.085,0.844,67.333,0.932,0.074,0.589,140,"""Ladder score""",6.561,2.523,7.842,0.759165257,5.1825
United Arab Emirates,Middle East and North Africa,6.561,11.085,0.844,67.333,0.932,0.074,0.589,140,"""Logged GDP per capita""",11.085,7.364,10.933,1.04258896,9.1485
United Arab Emirates,Middle East and North Africa,6.561,11.085,0.844,67.333,0.932,0.074,0.589,140,"""Social support""",0.844,0.54,0.983,0.686230248,0.7615
United Arab Emirates,Middle East and North Africa,6.561,11.085,0.844,67.333,0.932,0.074,0.589,140,"""Healthy life expectancy""",67.333,48.7,75.1,0.705795455,61.9
United Arab Emirates,Middle East and North Africa,6.561,11.085,0.844,67.333,0.932,0.074,0.589,140,"""Freedom to make life choices""",0.932,0.561,0.96,0.929824561,0.7605
United Arab Emirates,Middle East and North Africa,6.561,11.085,0.844,67.333,0.932,0.074,0.589,140,"""Generosity""",0.074,-0.236,0.509,0.416107383,0.1365
United Arab Emirates,Middle East and North Africa,6.561,11.085,0.844,67.333,0.932,0.074,0.589,140,"""Perceptions of corruption""",0.589,0.242,0.918,0.513313609,0.58
United Kingdom,Western Europe,7.064,10.707,0.934,72.5,0.859,0.233,0.459,141,"""Ladder score""",7.064,2.523,7.842,0.853731904,5.1825
United Kingdom,Western Europe,7.064,10.707,0.934,72.5,0.859,0.233,0.459,141,"""Logged GDP per capita""",10.707,7.364,10.933,0.93667694,9.1485
United Kingdom,Western Europe,7.064,10.707,0.934,72.5,0.859,0.233,0.459,141,"""Social support""",0.934,0.54,0.983,0.889390519,0.7615
United Kingdom,Western Europe,7.064,10.707,0.934,72.5,0.859,0.233,0.459,141,"""Healthy life expectancy""",72.5,48.7,75.1,0.901515152,61.9
United Kingdom,Western Europe,7.064,10.707,0.934,72.5,0.859,0.233,0.459,141,"""Freedom to make life choices""",0.859,0.561,0.96,0.746867168,0.7605
United Kingdom,Western Europe,7.064,10.707,0.934,72.5,0.859,0.233,0.459,141,"""Generosity""",0.233,-0.236,0.509,0.629530201,0.1365
United Kingdom,Western Europe,7.064,10.707,0.934,72.5,0.859,0.233,0.459,141,"""Perceptions of corruption""",0.459,0.242,0.918,0.321005917,0.58
United States of America,North America and ANZ,6.951,11.023,0.92,68.2,0.837,0.098,0.698,142,"""Ladder score""",6.951,2.523,7.842,0.83248731,5.1825
United States of America,North America and ANZ,6.951,11.023,0.92,68.2,0.837,0.098,0.698,142,"""Logged GDP per capita""",11.023,7.364,10.933,1.025217148,9.1485
United States of America,North America and ANZ,6.951,11.023,0.92,68.2,0.837,0.098,0.698,142,"""Social support""",0.92,0.54,0.983,0.85778781,0.7615
United States of America,North America and ANZ,6.951,11.023,0.92,68.2,0.837,0.098,0.698,142,"""Healthy life expectancy""",68.2,48.7,75.1,0.738636364,61.9
United States of America,North America and ANZ,6.951,11.023,0.92,68.2,0.837,0.098,0.698,142,"""Freedom to make life choices""",0.837,0.561,0.96,0.691729323,0.7605
United States of America,North America and ANZ,6.951,11.023,0.92,68.2,0.837,0.098,0.698,142,"""Generosity""",0.098,-0.236,0.509,0.448322148,0.1365
United States of America,North America and ANZ,6.951,11.023,0.92,68.2,0.837,0.098,0.698,142,"""Perceptions of corruption""",0.698,0.242,0.918,0.674556213,0.58
Uruguay,Latin America and Caribbean,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,143,"""Ladder score""",6.431,2.523,7.842,0.734724572,5.1825
Uruguay,Latin America and Caribbean,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,143,"""Logged GDP per capita""",9.966,7.364,10.933,0.729055758,9.1485
Uruguay,Latin America and Caribbean,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,143,"""Social support""",0.925,0.54,0.983,0.869074492,0.7615
Uruguay,Latin America and Caribbean,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,143,"""Healthy life expectancy""",69.1,48.7,75.1,0.772727273,61.9
Uruguay,Latin America and Caribbean,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,143,"""Freedom to make life choices""",0.896,0.561,0.96,0.839598997,0.7605
Uruguay,Latin America and Caribbean,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,143,"""Generosity""",-0.092,-0.236,0.509,0.193288591,0.1365
Uruguay,Latin America and Caribbean,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,143,"""Perceptions of corruption""",0.59,0.242,0.918,0.514792899,0.58
Uzbekistan,Commonwealth of Independent States,6.179,8.836,0.918,65.255,0.97,0.311,0.515,144,"""Ladder score""",6.179,2.523,7.842,0.687347246,5.1825
Uzbekistan,Commonwealth of Independent States,6.179,8.836,0.918,65.255,0.97,0.311,0.515,144,"""Logged GDP per capita""",8.836,7.364,10.933,0.41244046,9.1485
Uzbekistan,Commonwealth of Independent States,6.179,8.836,0.918,65.255,0.97,0.311,0.515,144,"""Social support""",0.918,0.54,0.983,0.853273138,0.7615
Uzbekistan,Commonwealth of Independent States,6.179,8.836,0.918,65.255,0.97,0.311,0.515,144,"""Healthy life expectancy""",65.255,48.7,75.1,0.627083333,61.9
Uzbekistan,Commonwealth of Independent States,6.179,8.836,0.918,65.255,0.97,0.311,0.515,144,"""Freedom to make life choices""",0.97,0.561,0.96,1.025062657,0.7605
Uzbekistan,Commonwealth of Independent States,6.179,8.836,0.918,65.255,0.97,0.311,0.515,144,"""Generosity""",0.311,-0.236,0.509,0.734228188,0.1365
Uzbekistan,Commonwealth of Independent States,6.179,8.836,0.918,65.255,0.97,0.311,0.515,144,"""Perceptions of corruption""",0.515,0.242,0.918,0.403846154,0.58
Venezuela,Latin America and Caribbean,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,145,"""Ladder score""",4.892,2.523,7.842,0.445384471,5.1825
Venezuela,Latin America and Caribbean,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,145,"""Logged GDP per capita""",9.073,7.364,10.933,0.478845615,9.1485
Venezuela,Latin America and Caribbean,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,145,"""Social support""",0.861,0.54,0.983,0.724604966,0.7615
Venezuela,Latin America and Caribbean,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,145,"""Healthy life expectancy""",66.7,48.7,75.1,0.681818182,61.9
Venezuela,Latin America and Caribbean,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,145,"""Freedom to make life choices""",0.615,0.561,0.96,0.135338346,0.7605
Venezuela,Latin America and Caribbean,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,145,"""Generosity""",-0.169,-0.236,0.509,0.089932886,0.1365
Venezuela,Latin America and Caribbean,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,145,"""Perceptions of corruption""",0.827,0.242,0.918,0.865384615,0.58
Vietnam,Southeast Asia,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,146,"""Ladder score""",5.411,2.523,7.842,0.542959203,5.1825
Vietnam,Southeast Asia,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,146,"""Logged GDP per capita""",8.973,7.364,10.933,0.450826562,9.1485
Vietnam,Southeast Asia,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,146,"""Social support""",0.85,0.54,0.983,0.699774266,0.7615
Vietnam,Southeast Asia,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,146,"""Healthy life expectancy""",68.034,48.7,75.1,0.732348485,61.9
Vietnam,Southeast Asia,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,146,"""Freedom to make life choices""",0.94,0.561,0.96,0.949874687,0.7605
Vietnam,Southeast Asia,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,146,"""Generosity""",-0.098,-0.236,0.509,0.185234899,0.1365
Vietnam,Southeast Asia,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,146,"""Perceptions of corruption""",0.796,0.242,0.918,0.819526627,0.58
Yemen,Middle East and North Africa,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,147,"""Ladder score""",3.658,2.523,7.842,0.213385975,5.1825
Yemen,Middle East and North Africa,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,147,"""Logged GDP per capita""",7.578,7.364,10.933,0.059960773,9.1485
Yemen,Middle East and North Africa,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,147,"""Social support""",0.832,0.54,0.983,0.659142212,0.7615
Yemen,Middle East and North Africa,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,147,"""Healthy life expectancy""",57.122,48.7,75.1,0.319015152,61.9
Yemen,Middle East and North Africa,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,147,"""Freedom to make life choices""",0.602,0.561,0.96,0.102756892,0.7605
Yemen,Middle East and North Africa,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,147,"""Generosity""",-0.147,-0.236,0.509,0.119463087,0.1365
Yemen,Middle East and North Africa,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,147,"""Perceptions of corruption""",0.8,0.242,0.918,0.825443787,0.58
Zambia,Sub-Saharan Africa,4.073,8.145,0.708,55.809,0.782,0.061,0.823,148,"""Ladder score""",4.073,2.523,7.842,0.291408159,5.1825
Zambia,Sub-Saharan Africa,4.073,8.145,0.708,55.809,0.782,0.061,0.823,148,"""Logged GDP per capita""",8.145,7.364,10.933,0.218828804,9.1485
Zambia,Sub-Saharan Africa,4.073,8.145,0.708,55.809,0.782,0.061,0.823,148,"""Social support""",0.708,0.54,0.983,0.379232506,0.7615
Zambia,Sub-Saharan Africa,4.073,8.145,0.708,55.809,0.782,0.061,0.823,148,"""Healthy life expectancy""",55.809,48.7,75.1,0.269280303,61.9
Zambia,Sub-Saharan Africa,4.073,8.145,0.708,55.809,0.782,0.061,0.823,148,"""Freedom to make life choices""",0.782,0.561,0.96,0.553884712,0.7605
Zambia,Sub-Saharan Africa,4.073,8.145,0.708,55.809,0.782,0.061,0.823,148,"""Generosity""",0.061,-0.236,0.509,0.398657718,0.1365
Zambia,Sub-Saharan Africa,4.073,8.145,0.708,55.809,0.782,0.061,0.823,148,"""Perceptions of corruption""",0.823,0.242,0.918,0.859467456,0.58
Zimbabwe,Sub-Saharan Africa,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,149,"""Ladder score""",3.145,2.523,7.842,0.116939274,5.1825
Zimbabwe,Sub-Saharan Africa,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,149,"""Logged GDP per capita""",7.943,7.364,10.933,0.162230317,9.1485
Zimbabwe,Sub-Saharan Africa,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,149,"""Social support""",0.75,0.54,0.983,0.474040632,0.7615
Zimbabwe,Sub-Saharan Africa,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,149,"""Healthy life expectancy""",56.201,48.7,75.1,0.284128788,61.9
Zimbabwe,Sub-Saharan Africa,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,149,"""Freedom to make life choices""",0.677,0.561,0.96,0.290726817,0.7605
Zimbabwe,Sub-Saharan Africa,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,149,"""Generosity""",-0.047,-0.236,0.509,0.253691275,0.1365
Zimbabwe,Sub-Saharan Africa,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,149,"""Perceptions of corruption""",0.821,0.242,0.918,0.856508876,0.58
